Path,Longitude,Latitude,Altitude,TimeStamp
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0013.JPG,85.47449603,22.58076467,294.71,2019:08:11 12:19:35
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0014.JPG,85.47465072,22.58083875,294.704,2019:08:11 12:19:38
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0015.JPG,85.47480411,22.58091333,294.664,2019:08:11 12:19:41
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0016.JPG,85.4749615,22.58098939,294.65,2019:08:11 12:19:44
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0017.JPG,85.47511444,22.58106356,294.661,2019:08:11 12:19:47
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0018.JPG,85.47527106,22.58113908,294.65,2019:08:11 12:19:50
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0019.JPG,85.4754255,22.58121367,294.593,2019:08:11 12:19:53
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0020.JPG,85.47558178,22.58128925,294.604,2019:08:11 12:19:56
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0021.JPG,85.47573731,22.58136347,294.608,2019:08:11 12:19:59
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0022.JPG,85.47589356,22.58143894,294.63,2019:08:11 12:20:02
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0023.JPG,85.47604919,22.58151347,294.62,2019:08:11 12:20:05
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0024.JPG,85.47620544,22.58158942,294.58,2019:08:11 12:20:09
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0025.JPG,85.47635969,22.58166403,294.555,2019:08:11 12:20:11
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0026.JPG,85.47651586,22.58173964,294.633,2019:08:11 12:20:14
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0027.JPG,85.47667136,22.58181428,294.61,2019:08:11 12:20:17
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0028.JPG,85.47682686,22.58188958,294.635,2019:08:11 12:20:20
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0029.JPG,85.47698144,22.58196367,294.596,2019:08:11 12:20:23
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0030.JPG,85.47713828,22.58203914,294.628,2019:08:11 12:20:27
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0031.JPG,85.47729369,22.58211506,294.695,2019:08:11 12:20:29
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0032.JPG,85.47744856,22.58218881,294.705,2019:08:11 12:20:32
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0033.JPG,85.47760531,22.58226375,294.626,2019:08:11 12:20:35
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0034.JPG,85.47775936,22.58233917,294.601,2019:08:11 12:20:38
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0035.JPG,85.47791653,22.58241433,294.612,2019:08:11 12:20:41
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0036.JPG,85.47806944,22.58248925,294.556,2019:08:11 12:20:44
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0037.JPG,85.47822686,22.58256428,294.58,2019:08:11 12:20:47
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0038.JPG,85.47838208,22.58263978,294.571,2019:08:11 12:20:50
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0039.JPG,85.47853703,22.58271483,294.546,2019:08:11 12:20:53
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0040.JPG,85.47869211,22.58278967,294.571,2019:08:11 12:20:56
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0041.JPG,85.47884822,22.58286514,294.545,2019:08:11 12:20:59
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0042.JPG,85.47900303,22.58294069,294.598,2019:08:11 12:21:02
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0043.JPG,85.47915919,22.58301528,294.62,2019:08:11 12:21:05
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0044.JPG,85.47931575,22.58309047,294.633,2019:08:11 12:21:08
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0045.JPG,85.47946906,22.58316444,294.604,2019:08:11 12:21:11
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0046.JPG,85.47962414,22.58323956,294.58,2019:08:11 12:21:14
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0047.JPG,85.47977939,22.58331386,294.635,2019:08:11 12:21:17
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0048.JPG,85.47993508,22.58338897,294.569,2019:08:11 12:21:20
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0049.JPG,85.48009247,22.58346403,294.565,2019:08:11 12:21:23
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0050.JPG,85.48024814,22.58353875,294.637,2019:08:11 12:21:26
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0051.JPG,85.480402,22.5836135,294.604,2019:08:11 12:21:29
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0052.JPG,85.48055814,22.58368981,294.584,2019:08:11 12:21:32
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0053.JPG,85.48071161,22.58376375,294.629,2019:08:11 12:21:35
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0054.JPG,85.48086875,22.58384017,294.658,2019:08:11 12:21:39
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0055.JPG,85.48102283,22.58391447,294.623,2019:08:11 12:21:41
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0056.JPG,85.48117786,22.5839895,294.653,2019:08:11 12:21:44
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0057.JPG,85.48133508,22.58406481,294.678,2019:08:11 12:21:47
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0058.JPG,85.48149006,22.58413942,294.651,2019:08:11 12:21:50
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0059.JPG,85.48164639,22.58421408,294.652,2019:08:11 12:21:54
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0060.JPG,85.48180136,22.58428742,294.67,2019:08:11 12:21:56
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0061.JPG,85.48195728,22.58436189,294.647,2019:08:11 12:21:59
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0062.JPG,85.48211211,22.58443575,294.605,2019:08:11 12:22:02
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0063.JPG,85.4822695,22.58451017,294.574,2019:08:11 12:22:06
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0064.JPG,85.48242539,22.58458397,294.555,2019:08:11 12:22:08
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0065.JPG,85.48258192,22.584658,294.582,2019:08:11 12:22:11
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0066.JPG,85.48273692,22.58473217,294.581,2019:08:11 12:22:14
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0067.JPG,85.48289428,22.58480656,294.64,2019:08:11 12:22:17
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0068.JPG,85.48304853,22.58488047,294.648,2019:08:11 12:22:20
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0069.JPG,85.48320447,22.58495403,294.656,2019:08:11 12:22:23
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0070.JPG,85.48336131,22.58502964,294.63,2019:08:11 12:22:27
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0071.JPG,85.48351617,22.58510342,294.602,2019:08:11 12:22:29
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0072.JPG,85.48367239,22.58517764,294.572,2019:08:11 12:22:32
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0073.JPG,85.48382817,22.58525142,294.571,2019:08:11 12:22:35
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0074.JPG,85.48398442,22.58532542,294.629,2019:08:11 12:22:39
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0075.JPG,85.48413986,22.58539939,294.651,2019:08:11 12:22:41
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0076.JPG,85.48429683,22.58547408,294.603,2019:08:11 12:22:45
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0077.JPG,85.48445203,22.58554792,294.576,2019:08:11 12:22:47
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0078.JPG,85.48460775,22.58562147,294.591,2019:08:11 12:22:50
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0079.JPG,85.48476439,22.58569608,294.594,2019:08:11 12:22:54
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0080.JPG,85.48492097,22.58577036,294.579,2019:08:11 12:22:56
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0081.JPG,85.48507689,22.58584469,294.569,2019:08:11 12:23:00
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0082.JPG,85.48523133,22.58591794,294.569,2019:08:11 12:23:02
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0083.JPG,85.48538853,22.58599244,294.641,2019:08:11 12:23:06
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0084.JPG,85.48554383,22.58606633,294.666,2019:08:11 12:23:08
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0085.JPG,85.48570042,22.58614042,294.654,2019:08:11 12:23:11
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0086.JPG,85.48585556,22.58621417,294.627,2019:08:11 12:23:14
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0087.JPG,85.48601275,22.58628914,294.665,2019:08:11 12:23:18
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0088.JPG,85.48616753,22.58636333,294.624,2019:08:11 12:23:20
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0089.JPG,85.48632408,22.58643708,294.592,2019:08:11 12:23:23
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0090.JPG,85.48647944,22.58651064,294.633,2019:08:11 12:23:26
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0091.JPG,85.48663636,22.58658533,294.641,2019:08:11 12:23:29
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0092.JPG,85.48679158,22.58665922,294.611,2019:08:11 12:23:32
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0093.JPG,85.48694761,22.58673356,294.603,2019:08:11 12:23:36
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0094.JPG,85.48710311,22.58680764,294.593,2019:08:11 12:23:38
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0095.JPG,85.48726056,22.58688264,294.599,2019:08:11 12:23:42
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0096.JPG,85.48741436,22.586956,294.661,2019:08:11 12:23:44
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0097.JPG,85.48757375,22.58703058,294.705,2019:08:11 12:23:48
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0098.JPG,85.48772797,22.58710419,294.676,2019:08:11 12:23:50
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0099.JPG,85.487884,22.58717869,294.643,2019:08:11 12:23:54
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0100.JPG,85.48803964,22.58725286,294.644,2019:08:11 12:23:56
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0101.JPG,85.48819611,22.58732689,294.621,2019:08:11 12:24:00
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0102.JPG,85.48835003,22.58740086,294.612,2019:08:11 12:24:02
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0103.JPG,85.48850731,22.58747525,294.594,2019:08:11 12:24:06
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0104.JPG,85.48866453,22.5875495,294.61,2019:08:11 12:24:09
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0105.JPG,85.48881011,22.58761842,294.596,2019:08:11 12:24:11
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0106.JPG,85.488782,22.58769111,294.571,2019:08:11 12:24:15
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0107.JPG,85.48870622,22.58783853,294.586,2019:08:11 12:24:17
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0108.JPG,85.48864839,22.58792875,294.605,2019:08:11 12:24:21
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0109.JPG,85.48851422,22.58786244,294.621,2019:08:11 12:24:23
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0110.JPG,85.48835969,22.58779,294.596,2019:08:11 12:24:27
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0111.JPG,85.48820361,22.58771619,294.599,2019:08:11 12:24:30
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0112.JPG,85.4880475,22.58764281,294.65,2019:08:11 12:24:32
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0113.JPG,85.48789081,22.58756839,294.647,2019:08:11 12:24:36
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0114.JPG,85.48773578,22.58749461,294.664,2019:08:11 12:24:38
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0115.JPG,85.48757967,22.58741967,294.637,2019:08:11 12:24:42
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0116.JPG,85.48742453,22.58734642,294.641,2019:08:11 12:24:44
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0117.JPG,85.48724656,22.58726181,294.619,2019:08:11 12:25:09
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0118.JPG,85.48712081,22.5872015,294.643,2019:08:11 12:25:11
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0119.JPG,85.48696653,22.5871285,294.652,2019:08:11 12:25:14
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0120.JPG,85.48680931,22.58705353,294.633,2019:08:11 12:25:17
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0121.JPG,85.48665489,22.58697944,294.631,2019:08:11 12:25:21
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0122.JPG,85.48650008,22.58690556,294.59,2019:08:11 12:25:23
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0123.JPG,85.48634208,22.58683258,294.623,2019:08:11 12:25:26
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0124.JPG,85.48618606,22.58675792,294.612,2019:08:11 12:25:30
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0125.JPG,85.48603236,22.58668467,294.623,2019:08:11 12:25:32
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0126.JPG,85.48587514,22.58660972,294.586,2019:08:11 12:25:35
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0127.JPG,85.48572008,22.58653625,294.624,2019:08:11 12:25:38
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0128.JPG,85.48556289,22.58646169,294.608,2019:08:11 12:25:42
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0129.JPG,85.48540811,22.58638783,294.593,2019:08:11 12:25:44
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0130.JPG,85.48525231,22.58631303,294.562,2019:08:11 12:25:47
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0131.JPG,85.48509653,22.58623997,294.583,2019:08:11 12:25:50
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0132.JPG,85.48493897,22.58616522,294.562,2019:08:11 12:25:53
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0133.JPG,85.48478375,22.58609158,294.63,2019:08:11 12:25:56
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0134.JPG,85.48462633,22.58601697,294.629,2019:08:11 12:26:00
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0135.JPG,85.48447111,22.5859425,294.603,2019:08:11 12:26:02
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0136.JPG,85.48431467,22.58586772,294.585,2019:08:11 12:26:05
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0137.JPG,85.48416069,22.58579475,294.644,2019:08:11 12:26:08
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0138.JPG,85.48400311,22.58572003,294.634,2019:08:11 12:26:12
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0139.JPG,85.4838475,22.58564639,294.649,2019:08:11 12:26:14
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0140.JPG,85.4836915,22.58557211,294.605,2019:08:11 12:26:18
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0141.JPG,85.48353656,22.58549847,294.61,2019:08:11 12:26:20
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0142.JPG,85.48338011,22.58542381,294.655,2019:08:11 12:26:23
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0143.JPG,85.48322339,22.58534925,294.628,2019:08:11 12:26:27
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0144.JPG,85.48306831,22.58527514,294.599,2019:08:11 12:26:30
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0145.JPG,85.48291228,22.58520125,294.617,2019:08:11 12:26:33
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0146.JPG,85.48275761,22.585128,294.626,2019:08:11 12:26:35
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0147.JPG,85.48260117,22.58505322,294.629,2019:08:11 12:26:38
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0148.JPG,85.48244556,22.58497942,294.62,2019:08:11 12:26:41
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0149.JPG,85.48228858,22.58490469,294.61,2019:08:11 12:26:45
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0150.JPG,85.48213181,22.58483167,294.612,2019:08:11 12:26:47
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0151.JPG,85.4819755,22.58475714,294.648,2019:08:11 12:26:51
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0152.JPG,85.48181969,22.58468328,294.634,2019:08:11 12:26:54
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0153.JPG,85.48166389,22.58460878,294.67,2019:08:11 12:26:57
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0154.JPG,85.48150811,22.58453436,294.648,2019:08:11 12:26:59
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0155.JPG,85.48135142,22.58446011,294.626,2019:08:11 12:27:03
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0156.JPG,85.48119714,22.58438508,294.599,2019:08:11 12:27:05
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0157.JPG,85.48104197,22.58430975,294.603,2019:08:11 12:27:09
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0158.JPG,85.48088692,22.58423594,294.602,2019:08:11 12:27:11
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0159.JPG,85.48073119,22.58416036,294.58,2019:08:11 12:27:14
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0160.JPG,85.48057592,22.58408539,294.583,2019:08:11 12:27:18
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0161.JPG,85.48042147,22.58401078,294.596,2019:08:11 12:27:20
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0162.JPG,85.48026464,22.58393492,294.6,2019:08:11 12:27:24
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0163.JPG,85.48011036,22.58386075,294.616,2019:08:11 12:27:26
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0164.JPG,85.47995319,22.58378594,294.653,2019:08:11 12:27:30
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0165.JPG,85.47979867,22.58371078,294.608,2019:08:11 12:27:32
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0166.JPG,85.47964233,22.58363556,294.575,2019:08:11 12:27:35
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0167.JPG,85.47948794,22.58356006,294.619,2019:08:11 12:27:38
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0168.JPG,85.47933281,22.58348597,294.605,2019:08:11 12:27:41
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0169.JPG,85.47917578,22.58340981,294.624,2019:08:11 12:27:45
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0170.JPG,85.47902086,22.58333525,294.576,2019:08:11 12:27:47
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0171.JPG,85.47886642,22.58325936,294.626,2019:08:11 12:27:51
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0172.JPG,85.47871122,22.58318475,294.63,2019:08:11 12:27:53
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0173.JPG,85.47855628,22.58310956,294.59,2019:08:11 12:27:56
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0174.JPG,85.47839989,22.58303439,294.562,2019:08:11 12:28:00
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0175.JPG,85.47824542,22.58296036,294.574,2019:08:11 12:28:03
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0176.JPG,85.47808861,22.58288492,294.589,2019:08:11 12:28:06
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0177.JPG,85.47793444,22.58281044,294.615,2019:08:11 12:28:08
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0178.JPG,85.47777803,22.58273475,294.578,2019:08:11 12:28:12
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0179.JPG,85.47762269,22.58265975,294.563,2019:08:11 12:28:15
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0180.JPG,85.47746661,22.58258464,294.597,2019:08:11 12:28:18
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0181.JPG,85.47731128,22.58250983,294.597,2019:08:11 12:28:20
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0182.JPG,85.47715678,22.582435,294.606,2019:08:11 12:28:23
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0183.JPG,85.47700022,22.58236028,294.67,2019:08:11 12:28:27
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0184.JPG,85.4768455,22.5822855,294.667,2019:08:11 12:28:30
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0185.JPG,85.47668917,22.58220989,294.642,2019:08:11 12:28:33
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0186.JPG,85.47653389,22.58213506,294.643,2019:08:11 12:28:35
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0187.JPG,85.47637714,22.58205936,294.618,2019:08:11 12:28:39
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0188.JPG,85.47622239,22.58198483,294.639,2019:08:11 12:28:42
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0189.JPG,85.47606589,22.58190947,294.666,2019:08:11 12:28:45
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0190.JPG,85.47591172,22.58183475,294.63,2019:08:11 12:28:48
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0191.JPG,85.47575708,22.58175981,294.576,2019:08:11 12:28:50
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0192.JPG,85.47559925,22.58168394,294.609,2019:08:11 12:28:54
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0193.JPG,85.47544469,22.58160956,294.596,2019:08:11 12:28:57
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0194.JPG,85.47528892,22.58153444,294.614,2019:08:11 12:28:59
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0195.JPG,85.47513319,22.58145931,294.605,2019:08:11 12:29:03
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0196.JPG,85.47497786,22.58138483,294.608,2019:08:11 12:29:06
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0197.JPG,85.47482181,22.58130906,294.642,2019:08:11 12:29:09
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0198.JPG,85.47466681,22.58123422,294.623,2019:08:11 12:29:11
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0199.JPG,85.47451172,22.58115889,294.651,2019:08:11 12:29:14
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0200.JPG,85.47435553,22.58108347,294.614,2019:08:11 12:29:18
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0201.JPG,85.47419981,22.58100853,294.634,2019:08:11 12:29:20
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0202.JPG,85.47404383,22.58093322,294.658,2019:08:11 12:29:24
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0203.JPG,85.47388861,22.58085881,294.633,2019:08:11 12:29:27
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0204.JPG,85.47373194,22.58078289,294.606,2019:08:11 12:29:30
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0205.JPG,85.47357731,22.58070797,294.611,2019:08:11 12:29:33
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0206.JPG,85.47342153,22.58063303,294.604,2019:08:11 12:29:36
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0207.JPG,85.47326597,22.58055775,294.583,2019:08:11 12:29:38
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0208.JPG,85.47310967,22.58048247,294.631,2019:08:11 12:29:42
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0209.JPG,85.47295417,22.58040764,294.616,2019:08:11 12:29:45
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0210.JPG,85.47279903,22.58033278,294.622,2019:08:11 12:29:47
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0211.JPG,85.47264286,22.58025786,294.662,2019:08:11 12:29:51
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0212.JPG,85.47253197,22.58021283,294.667,2019:08:11 12:29:54
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0213.JPG,85.47246567,22.58033242,294.62,2019:08:11 12:29:57
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0214.JPG,85.47238553,22.58047422,294.597,2019:08:11 12:30:00
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0215.JPG,85.47240792,22.58052858,294.575,2019:08:11 12:30:03
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0216.JPG,85.47256442,22.58060728,294.606,2019:08:11 12:30:05
E:/DroneSurvey/Jharkhand/11aug/100_0004/100_0004_0217.JPG,85.47271825,22.58068186,294.615,2019:08:11 12:30:09
